qseqid	PS
XP_003718988.1	1
XP_003718989.1	2
XP_003718990.1	1
XP_003718991.1	2
XP_003718992.1	2
XP_003718993.1	1
XP_003718994.1	2
XP_003718995.1	2
XP_003718996.1	1
XP_003718997.1	1
XP_003718998.1	12
XP_003718999.1	2
XP_003719000.1	1
XP_003719001.1	12
XP_003719002.1	12
XP_003719003.1	12
XP_003719004.1	11
XP_003719005.1	2
XP_003719006.1	9
XP_003719007.1	7
XP_003719008.1	1
XP_003719009.1	1
XP_003719010.1	2
XP_003719011.1	3
XP_003719012.1	2
XP_003719013.1	2
XP_003719014.1	1
XP_003719015.1	2
XP_003719016.1	12
XP_003719017.1	12
XP_003719018.1	12
XP_003719019.1	1
XP_003719020.1	1
XP_003719021.1	6
XP_003719022.1	1
XP_003719023.1	1
XP_003719024.1	1
XP_003719025.1	6
XP_003719026.1	1
XP_003719027.1	1
XP_003719028.1	1
XP_003719029.1	1
XP_003719030.1	12
XP_003719031.1	3
XP_003719032.1	11
XP_003719033.1	1
XP_003719034.1	1
XP_003719035.1	2
XP_003719036.1	1
XP_003719037.1	1
XP_003719038.1	1
XP_003719039.1	2
XP_003719040.1	1
XP_003719041.1	2
XP_003719042.1	12
XP_003719043.1	1
XP_003719044.1	2
XP_003719045.1	1
XP_003719046.1	7
XP_003719047.1	1
XP_003719048.1	1
XP_003719049.1	1
XP_003719050.1	6
XP_003719051.1	11
XP_003719052.1	1
XP_003719053.1	1
XP_003719054.1	1
XP_003719055.1	11
XP_003719056.1	1
XP_003719057.1	1
XP_003719058.1	1
XP_003719059.1	6
XP_003719060.1	2
XP_003719061.1	2
XP_003719062.1	3
XP_003719063.1	11
XP_003719064.1	2
XP_003719065.1	1
XP_003719066.1	2
XP_003719067.1	1
XP_003719068.1	12
XP_003719069.1	1
XP_003719070.1	1
XP_003719071.1	11
XP_003719072.1	6
XP_003719073.1	12
XP_003719074.1	2
XP_003719075.1	1
XP_003719076.1	1
XP_003719077.1	1
XP_003719078.1	1
XP_003719079.1	2
XP_003719080.1	6
XP_003719081.1	1
XP_003719082.1	6
XP_003719083.1	1
XP_003719084.1	1
XP_003719085.1	1
XP_003719086.1	1
XP_003719087.1	1
XP_003719088.1	1
XP_003719089.1	1
XP_003719090.1	1
XP_003719091.1	3
XP_003719092.1	7
XP_003719093.1	1
XP_003719094.1	6
XP_003719095.1	1
XP_003719096.1	1
XP_003719097.1	12
XP_003719098.1	1
XP_003719099.1	1
XP_003719100.1	11
XP_003719101.1	1
XP_003719102.1	12
XP_003719103.1	11
XP_003719104.1	1
XP_003719105.1	1
XP_003719106.1	12
XP_003719107.1	1
XP_003719108.1	12
XP_003719109.1	12
XP_003719110.1	1
XP_003719111.1	1
XP_003719112.1	2
XP_003719113.1	1
XP_003719114.1	12
XP_003719115.1	2
XP_003719116.1	1
XP_003719117.1	12
XP_003719118.1	11
XP_003719119.1	12
XP_003719120.1	1
XP_003719121.1	1
XP_003719122.1	1
XP_003719123.1	1
XP_003719124.1	1
XP_003719125.1	11
XP_003719126.1	1
XP_003719127.1	1
XP_003719128.1	1
XP_003719129.1	1
XP_003719130.1	1
XP_003719131.1	1
XP_003719132.1	1
XP_003719133.1	1
XP_003719134.1	12
XP_003719135.1	11
XP_003719136.1	1
XP_003719137.1	1
XP_003719138.1	2
XP_003719139.1	7
XP_003719140.1	11
XP_003719141.1	11
XP_003719142.1	11
XP_003719143.1	1
XP_003719144.1	1
XP_003719145.1	11
XP_003719146.1	6
XP_003719147.1	11
XP_003719148.1	11
XP_003719149.1	11
XP_003719150.1	11
XP_003719151.1	12
XP_003719152.1	11
XP_003719153.1	11
XP_003719154.1	6
XP_003719155.1	12
XP_003719156.1	1
XP_003719157.1	1
XP_003719158.1	1
XP_003719159.1	11
XP_003719160.1	1
XP_003719161.1	11
XP_003719162.1	2
XP_003719163.1	1
XP_003719164.1	1
XP_003719165.1	2
XP_003719166.1	2
XP_003719167.1	1
XP_003719168.1	3
XP_003719169.1	1
XP_003719170.1	1
XP_003719171.1	1
XP_003719172.1	12
XP_003719173.1	11
XP_003719174.1	9
XP_003719175.1	12
XP_003719176.1	7
XP_003719177.1	1
XP_003719178.1	6
XP_003719179.1	9
XP_003719180.1	7
XP_003719181.1	1
XP_003719182.1	7
XP_003719183.1	6
XP_003719184.1	12
XP_003719185.1	12
XP_003719186.1	12
XP_003719187.1	2
XP_003719188.1	1
XP_003719189.1	2
XP_003719190.1	2
XP_003719191.1	6
XP_003719192.1	1
XP_003719193.1	1
XP_003719194.1	1
XP_003719195.1	1
XP_003719196.1	1
XP_003719197.1	2
XP_003719198.1	1
XP_003719199.1	1
XP_003719200.1	1
XP_003719201.1	12
XP_003719202.1	9
XP_003719203.1	12
XP_003719204.1	1
XP_003719205.1	1
XP_003719206.1	1
XP_003719207.1	1
XP_003719207.1	2
XP_003719208.1	7
XP_003719209.1	1
XP_003719210.1	1
XP_003719211.1	1
XP_003719212.1	11
XP_003719213.1	4
XP_003719214.1	2
XP_003719215.1	11
XP_003719216.1	11
XP_003719217.1	11
XP_003719218.1	1
XP_003719219.1	12
XP_003719220.1	2
XP_003719221.1	12
XP_003719222.1	12
XP_003719223.1	1
XP_003719224.1	11
XP_003719225.1	1
XP_003719226.1	2
XP_003719227.1	11
XP_003719228.1	12
XP_003719229.1	11
XP_003719230.1	11
XP_003719231.1	5
XP_003719232.1	1
XP_003719233.1	11
XP_003719234.1	1
XP_003719235.1	6
XP_003719236.1	1
XP_003719237.1	7
XP_003719238.1	12
XP_003719239.1	1
XP_003719240.1	2
XP_003719241.1	1
XP_003719242.1	11
XP_003719243.1	11
XP_003719244.1	1
XP_003719245.1	12
XP_003719246.1	11
XP_003719247.1	1
XP_003719248.1	1
XP_003719249.1	1
XP_003719250.1	12
XP_003719251.1	1
XP_003719252.1	6
XP_003719253.1	11
XP_003719254.1	1
XP_003719255.1	1
XP_003719256.1	1
XP_003719257.1	2
XP_003719258.1	11
XP_003719259.1	1
XP_003719260.1	11
XP_003719261.1	1
XP_003719262.1	12
XP_003719263.1	7
XP_003719264.1	12
XP_003719265.1	12
XP_003719266.1	1
XP_003719267.1	1
XP_003719268.1	3
XP_003719269.1	1
XP_003719270.1	1
XP_003719271.1	9
XP_003719272.1	12
XP_003719273.1	12
XP_003719274.1	2
XP_003719275.1	1
XP_003719276.1	3
XP_003719277.1	6
XP_003719278.1	6
XP_003719279.1	1
XP_003719280.1	2
XP_003719281.1	1
XP_003719282.1	1
XP_003719283.1	1
XP_003719284.1	4
XP_003719285.1	1
XP_003719286.1	11
XP_003719287.1	2
XP_003719288.1	2
XP_003719289.1	1
XP_003719290.1	1
XP_003719291.1	1
XP_003719292.1	1
XP_003719293.1	1
XP_003719294.1	7
XP_003719295.1	1
XP_003719296.1	11
XP_003719297.1	11
XP_003719298.1	11
XP_003719299.1	12
XP_003719300.1	11
XP_003719301.1	11
XP_003719302.1	1
XP_003719303.1	1
XP_003719304.1	1
XP_003719305.1	4
XP_003719306.1	11
XP_003719307.1	6
XP_003719308.1	11
XP_003719309.1	3
XP_003719310.1	7
XP_003719311.1	6
XP_003719312.1	6
XP_003719313.1	2
XP_003719314.1	2
XP_003719315.1	1
XP_003719316.1	11
XP_003719317.1	12
XP_003719318.1	2
XP_003719319.1	11
XP_003719320.1	12
XP_003719321.1	12
XP_003719322.1	12
XP_003719323.1	1
XP_003719324.1	6
XP_003719325.1	6
XP_003719326.1	1
XP_003719327.1	12
XP_003719328.1	1
XP_003719329.1	1
XP_003719330.1	1
XP_003719331.1	1
XP_003719332.1	1
XP_003719333.1	2
XP_003719334.1	1
XP_003719335.1	12
XP_003719336.1	1
XP_003719337.1	1
XP_003719338.1	1
XP_003719339.1	1
XP_003719340.1	1
XP_003719341.1	1
XP_003719342.1	2
XP_003719343.1	1
XP_003719344.1	2
XP_003719345.1	11
XP_003719346.1	11
XP_003719347.1	11
XP_003719348.1	1
XP_003719349.1	9
XP_003719350.1	2
XP_003719351.1	1
XP_003719352.1	1
XP_003719353.1	1
XP_003719354.1	2
XP_003719355.1	11
XP_003719356.1	1
XP_003719357.1	11
XP_003719358.1	11
XP_003719359.1	11
XP_003719360.1	11
XP_003719361.1	11
XP_003719362.1	11
XP_003719363.1	6
XP_003719364.1	6
XP_003719365.1	1
XP_003719366.1	12
XP_003719367.1	12
XP_003719368.1	1
XP_003719369.1	1
XP_003719370.1	2
XP_003719371.1	2
XP_003719372.1	7
XP_003719373.1	11
XP_003719374.1	12
XP_003719375.1	6
XP_003719376.1	11
XP_003719377.1	7
XP_003719378.1	1
XP_003719379.1	1
XP_003719380.1	1
XP_003719381.1	2
XP_003719382.1	11
XP_003719383.1	12
XP_003719384.1	12
XP_003719385.1	11
XP_003719386.1	1
XP_003719387.1	11
XP_003719388.1	1
XP_003719389.1	2
XP_003719390.1	1
XP_003719391.1	1
XP_003719392.1	1
XP_003719393.1	1
XP_003719394.1	1
XP_003719395.1	1
XP_003719396.1	1
XP_003719397.1	1
XP_003719398.1	6
XP_003719399.1	1
XP_003719400.1	1
XP_003719401.1	6
XP_003719402.1	1
XP_003719403.1	1
XP_003719404.1	11
XP_003719405.1	6
XP_003719406.1	2
XP_003719407.1	4
XP_003719408.1	11
XP_003719409.1	11
XP_003719410.1	2
XP_003719411.1	4
XP_003719412.1	1
XP_003719413.1	1
XP_003719414.1	11
XP_003719415.1	6
XP_003719416.1	1
XP_003719417.1	1
XP_003719418.1	1
XP_003719419.1	1
XP_003719420.1	11
XP_003719421.1	6
XP_003719422.1	7
XP_003719423.1	2
XP_003719424.1	12
XP_003719425.1	2
XP_003719426.1	1
XP_003719427.1	6
XP_003719428.1	1
XP_003719429.1	1
XP_003719430.1	1
XP_003719431.1	1
XP_003719432.1	11
XP_003719433.1	4
XP_003719434.1	1
XP_003719435.1	3
XP_003719436.1	11
XP_003719437.1	2
XP_003719438.1	12
XP_003719439.1	2
XP_003719440.1	1
XP_003719441.1	1
XP_003719442.1	11
XP_003719443.1	9
XP_003719444.1	2
XP_003719445.1	3
XP_003719446.1	2
XP_003719447.1	11
XP_003719448.1	2
XP_003719449.1	2
XP_003719450.1	1
XP_003719451.1	6
XP_003719452.1	11
XP_003719453.1	11
XP_003719454.1	11
XP_003719455.1	1
XP_003719456.1	1
XP_003719457.1	12
XP_003719458.1	1
XP_003719459.1	1
XP_003719460.1	12
XP_003719461.1	1
XP_003719462.1	1
XP_003719463.1	1
XP_003719464.1	12
XP_003719465.1	6
XP_003719466.1	2
XP_003719467.1	12
XP_003719468.1	1
XP_003719469.1	1
XP_003719470.1	1
XP_003719471.1	1
XP_003719472.1	1
XP_003719473.1	1
XP_003719474.1	11
XP_003719475.1	11
XP_003719476.1	1
XP_003719477.1	1
XP_003719478.1	1
XP_003719479.1	2
XP_003719480.1	2
XP_003719481.1	2
XP_003719482.1	1
XP_003719483.1	2
XP_003719484.1	2
XP_003719485.1	1
XP_003719486.1	11
XP_003719487.1	3
XP_003719488.1	3
XP_003719489.1	9
XP_003719490.1	1
XP_003719491.1	7
XP_003719492.1	12
XP_003719493.1	11
XP_003719494.1	2
XP_003719495.1	11
XP_003719496.1	1
XP_003719497.1	8
XP_003719498.1	6
XP_003719499.1	1
XP_003719500.1	1
XP_003719501.1	3
XP_003719502.1	8
XP_003719503.1	7
XP_003719504.1	1
XP_003719505.1	1
XP_003719506.1	3
XP_003719507.1	11
XP_003719508.1	11
XP_003719509.1	2
XP_003719510.1	11
XP_003719511.1	6
XP_003719512.1	1
XP_003719513.1	1
XP_003719514.1	6
XP_003719515.1	12
XP_003719516.1	6
XP_003719517.1	11
XP_003719518.1	11
XP_003719519.1	12
XP_003719520.1	6
XP_003719521.1	3
XP_003719522.1	1
XP_003719523.1	2
XP_003719524.1	11
XP_003719525.1	2
XP_003719526.1	6
XP_003719527.1	2
XP_003719528.1	12
XP_003719529.1	1
XP_003719530.1	6
XP_003719531.1	6
XP_003719532.1	12
XP_003719533.1	2
XP_003719534.1	7
XP_003719535.1	1
XP_003719536.1	6
XP_003719537.1	12
XP_003719538.1	2
XP_003719539.1	6
XP_003719540.1	6
XP_003719541.1	11
XP_003719542.1	2
XP_003719543.1	11
XP_003719544.1	6
XP_003719545.1	3
XP_003719546.1	2
XP_003719547.1	12
XP_003719548.1	12
XP_003719549.1	7
XP_003719550.1	1
XP_003719552.1	6
XP_003719553.1	11
XP_003719554.1	7
XP_003719555.1	1
XP_003719556.1	12
XP_003719557.1	3
XP_003719558.1	1
XP_003719559.1	2
XP_003719560.1	1
XP_003719561.1	11
XP_003719562.1	12
XP_003719563.1	12
XP_003719564.1	1
XP_003719565.1	11
XP_003719566.1	1
XP_003719567.1	1
XP_003719568.1	2
XP_003719569.1	1
XP_003719570.1	1
XP_003719571.1	1
XP_003719572.1	11
XP_003719573.1	3
XP_003719574.1	1
XP_003719575.1	1
XP_003719576.1	1
XP_003719577.1	1
XP_003719578.1	1
XP_003719579.1	1
XP_003719580.1	1
XP_003719581.1	1
XP_003719582.1	2
XP_003719583.1	1
XP_003719584.1	1
XP_003719585.1	2
XP_003719586.1	1
XP_003719587.1	11
XP_003719588.1	1
XP_003719589.1	12
XP_003719590.1	2
XP_003719591.1	1
XP_003719592.1	2
XP_003719593.1	6
XP_003719594.1	2
XP_003719595.1	2
XP_003719596.1	1
XP_003719597.1	1
XP_003719598.1	12
XP_003719599.1	1
XP_003719600.1	1
XP_003719601.1	6
XP_003719602.1	1
XP_003719603.1	1
XP_003719604.1	1
XP_003719605.1	1
XP_003719606.1	11
XP_003719607.1	1
XP_003719608.1	1
XP_003719609.1	2
XP_003719610.1	2
XP_003719611.1	9
XP_003719612.1	12
XP_003719613.1	1
XP_003719614.1	11
XP_003719615.1	3
XP_003719616.1	1
XP_003719617.1	1
XP_003719618.1	1
XP_003719619.1	12
XP_003719620.1	1
XP_003719621.1	1
XP_003719622.1	2
XP_003719623.1	1
XP_003719624.1	3
XP_003719625.1	2
XP_003719626.1	2
XP_003719627.1	3
XP_003719628.1	2
XP_003719629.1	1
XP_003719630.1	1
XP_003719631.1	2
XP_003719632.1	1
XP_003719633.1	2
XP_003719634.1	6
XP_003719635.1	2
XP_003719636.1	2
XP_003719637.1	1
XP_003719638.1	2
XP_003719639.1	1
XP_003719640.1	2
XP_003719641.1	1
XP_003719642.1	11
XP_003719643.1	7
XP_003719644.1	2
XP_003719645.1	1
XP_003719646.1	1
XP_003719647.1	2
XP_003719648.1	1
XP_003719649.1	2
XP_003719650.1	2
XP_003719651.1	2
XP_003719652.1	1
XP_003719653.1	1
XP_003719654.1	11
XP_003719655.1	6
XP_003719656.1	11
XP_003719657.1	6
XP_003719658.1	1
XP_003719659.1	2
XP_003719660.1	1
XP_003719661.1	11
XP_003719662.1	1
XP_003719663.1	1
XP_003719664.1	1
XP_003719665.1	1
XP_003719666.1	12
XP_003719667.1	1
XP_003719668.1	12
XP_003719669.1	1
XP_003719670.1	1
XP_003719671.1	1
XP_003719672.1	1
XP_003719673.1	1
XP_003719674.1	1
XP_003719675.1	2
XP_003719676.1	1
XP_003719677.1	1
XP_003719678.1	1
XP_003719679.1	1
XP_003719680.1	11
XP_003719681.1	12
XP_003719682.1	2
XP_003719683.1	2
XP_003719684.1	1
XP_003719685.1	1
XP_003719686.1	1
XP_003719687.1	1
XP_003719688.1	1
XP_003719689.1	2
XP_003719690.1	1
XP_003719691.1	1
XP_003719692.1	2
XP_003719693.1	1
XP_003719694.1	2
XP_003719695.1	2
XP_003719696.1	1
XP_003719697.1	1
XP_003719698.1	1
XP_003719699.1	1
XP_003719700.1	2
XP_003719701.1	1
XP_003719702.1	1
XP_003719703.1	2
XP_003719704.1	1
XP_003719705.1	1
XP_003719706.1	1
XP_003719707.1	12
XP_003719708.1	9
XP_003719709.1	7
XP_003719710.1	1
XP_003719711.1	1
XP_003719712.1	1
XP_003719713.1	1
XP_003719714.1	12
XP_003719715.1	2
XP_003719716.1	2
XP_003719717.1	1
XP_003719718.1	1
XP_003719719.1	1
XP_003719720.1	3
XP_003719721.1	1
XP_003719722.1	1
XP_003719723.1	1
XP_003719724.1	2
XP_003719725.1	1
XP_003719726.1	1
XP_003719727.1	11
XP_003719728.1	1
XP_003719729.1	1
XP_003719730.1	12
XP_003719731.1	2
XP_003719732.1	1
XP_003719733.1	3
XP_003719734.1	1
XP_003719735.1	1
XP_003719736.1	11
XP_003719737.1	7
XP_003719738.1	2
XP_003719739.1	12
XP_003719740.1	3
XP_003719741.1	3
XP_003719742.1	1
XP_003719743.1	12
XP_003719744.1	11
XP_003719745.1	7
XP_003719746.1	1
XP_003719747.1	1
XP_003719748.1	2
XP_003719749.1	3
XP_003719750.1	1
XP_003719751.1	1
XP_003719752.1	1
XP_003719753.1	1
XP_003719754.1	1
XP_003719755.1	1
XP_003719756.1	2
XP_003719757.1	1
XP_003719758.1	2
XP_003719759.1	12
XP_003719760.1	1
XP_003719761.1	7
XP_003719762.1	1
XP_003719763.1	1
XP_003719764.1	1
XP_003719765.1	1
XP_003719766.1	12
XP_003719767.1	12
XP_003719768.1	11
XP_003719769.1	1
XP_003719770.1	1
XP_003719771.1	2
XP_003719772.1	1
XP_003719773.1	1
XP_003719774.1	1
XP_003719775.1	1
XP_003719776.1	1
XP_003719777.1	2
XP_003719778.1	12
XP_003719779.1	2
XP_003719780.1	1
XP_003719781.1	1
XP_003719782.1	2
XP_003719783.1	1
XP_003719784.1	1
XP_003719785.1	1
XP_003719786.1	1
XP_003719787.1	1
XP_003719788.1	12
XP_003719789.1	1
XP_003719790.1	2
XP_003719791.1	2
XP_003719792.1	6
XP_003719793.1	2
XP_003719794.1	2
XP_003719795.1	2
XP_003719796.1	1
XP_003719797.1	2
XP_003719798.1	1
XP_003719799.1	1
XP_003719800.1	1
XP_003719801.1	2
XP_003719802.1	1
XP_003719803.1	1
XP_003719804.1	2
XP_003719805.1	1
XP_003719806.1	1
XP_003719807.1	1
XP_003719808.1	12
XP_003719809.1	12
XP_003719810.1	1
XP_003719811.1	1
XP_003719812.1	3
XP_003719813.1	2
XP_003719814.1	1
XP_003719815.1	2
XP_003719816.1	2
XP_003719817.1	1
XP_003719818.1	6
XP_003719819.1	2
XP_003719820.1	1
XP_003719821.1	2
XP_003719822.1	11
XP_003719823.1	2
XP_003719824.1	2
XP_003719825.1	12
XP_003719826.1	3
XP_003719827.1	2
XP_003719828.1	1
XP_003719829.1	1
XP_003719830.1	2
XP_003719831.1	1
XP_003719832.1	1
XP_003719833.1	1
XP_003719834.1	2
XP_003719835.1	1
XP_003719836.1	1
XP_003719837.1	1
XP_003719838.1	1
XP_003719839.1	1
XP_003719840.1	2
XP_003719841.1	3
XP_003719842.1	1
XP_003719843.1	2
XP_003719844.1	1
XP_003719845.1	1
XP_003719846.1	1
XP_003719847.1	3
XP_003719848.1	2
XP_003719849.1	3
XP_003719850.1	1
XP_003719851.1	1
XP_003719852.1	1
XP_003719853.1	1
XP_003719854.1	2
XP_003719855.1	3
XP_003719856.1	11
XP_003719857.1	11
XP_003719858.1	12
XP_003719859.1	1
XP_003719860.1	1
XP_003719861.1	2
XP_003719862.1	2
XP_003719863.1	2
XP_003719864.1	3
XP_003719865.1	11
XP_003719866.1	9
XP_003719867.1	1
XP_003719868.1	1
XP_003719869.1	1
XP_003719870.1	1
XP_003719871.1	1
XP_003719872.1	1
XP_003719873.1	2
XP_003719874.1	1
XP_003719875.1	1
XP_003719876.1	6
XP_003719877.1	11
XP_003719878.1	11
XP_003719879.1	11
XP_003719880.1	11
XP_003719881.1	1
XP_003719882.1	2
XP_003719883.1	1
XP_003719884.1	2
XP_003719885.1	1
XP_003719886.1	12
XP_003719887.1	12
XP_003719888.1	1
XP_003719889.1	1
XP_003719890.1	2
XP_003719891.1	2
XP_003719892.1	1
XP_003719893.1	1
XP_003719894.1	12
XP_003719895.1	1
XP_003719896.1	1
XP_003719897.1	7
XP_003719898.1	3
XP_003719899.1	1
XP_003719900.1	3
XP_003719901.1	2
XP_003719902.1	1
XP_003719903.1	1
XP_003719904.1	1
XP_003719905.1	2
XP_003719906.1	1
XP_003719907.1	1
XP_003719908.1	2
XP_003719909.1	1
XP_003719910.1	12
XP_003719911.1	1
XP_003719912.1	2
XP_003719913.1	1
XP_003719914.1	1
XP_003719915.1	1
XP_003719916.1	2
XP_003719917.1	1
XP_003719918.1	2
XP_003719919.1	1
XP_003719920.1	1
XP_003719921.1	7
XP_003719922.1	2
XP_003719923.1	6
XP_003719924.1	1
XP_003719925.1	1
XP_003719926.1	2
XP_003719927.1	2
XP_003719928.1	12
XP_003719929.1	2
XP_003719930.1	6
XP_003719931.1	1
XP_003719932.1	2
XP_003719933.1	1
XP_003719934.1	1
XP_003719935.1	2
XP_003719936.1	2
XP_003719937.1	2
XP_003719938.1	1
XP_003719939.1	11
XP_003719940.1	12
XP_003719941.1	3
XP_003719942.1	12
XP_003719943.1	1
XP_003719944.1	1
XP_003719945.1	1
XP_003719946.1	1
XP_003719947.1	1
XP_003719948.1	1
XP_003719949.1	2
XP_003719950.1	12
XP_003719951.1	1
XP_003719952.1	1
XP_003719953.1	11
XP_003719954.1	11
XP_003719955.1	1
XP_003719956.1	11
XP_003719957.1	11
XP_003719958.1	12
XP_003719959.1	11
XP_003719960.1	1
XP_003719961.1	1
XP_003719962.1	2
XP_003719963.1	1
XP_003719964.1	2
XP_003719965.1	1
XP_003719966.1	2
XP_003719967.1	1
XP_003719968.1	1
XP_003719969.1	1
XP_003719970.1	1
XP_003719971.1	11
XP_003719972.1	6
XP_003719973.1	2
XP_003719974.1	1
XP_003719975.1	2
XP_003719976.1	1
XP_003719977.1	2
XP_003719978.1	11
XP_003719979.1	1
XP_003719980.1	1
XP_003719981.1	1
XP_003719982.1	1
XP_003719983.1	1
XP_003719984.1	11
XP_003719985.1	12
XP_003719986.1	1
XP_003719987.1	6
XP_003719988.1	2
XP_003719989.1	11
XP_003719990.1	1
XP_003719991.1	8
XP_003719992.1	1
XP_003719993.1	1
XP_003719994.1	2
XP_003719995.1	6
XP_003719996.1	1
XP_003719997.1	1
XP_003719998.1	1
XP_003719999.1	1
XP_003720000.1	1
XP_003720001.1	1
XP_003720002.1	2
XP_003720003.1	2
XP_003720004.1	1
XP_003720005.1	1
XP_003720006.1	1
XP_003720007.1	12
XP_003720008.1	3
XP_003720009.1	12
XP_003720010.1	12
XP_003720011.1	2
XP_003720012.1	11
XP_003720013.1	1
XP_003720014.1	11
XP_003720015.1	2
XP_003720016.1	12
XP_003720017.1	11
XP_003720018.1	11
XP_003720019.1	12
XP_003720020.1	1
XP_003720021.1	1
XP_003720022.1	1
XP_003720023.1	1
XP_003720024.1	1
XP_003720025.1	12
XP_003720026.1	8
XP_003720027.1	7
XP_003720028.1	12
XP_003720029.1	6
XP_003720030.1	7
XP_003720031.1	1
XP_003720032.1	2
XP_003720033.1	1
XP_003720034.1	1
XP_003720035.1	1
XP_003720036.1	1
XP_003720037.1	1
XP_003720038.1	1
XP_003720039.1	2
XP_003720040.1	3
XP_003720041.1	1
XP_003720042.1	11
XP_003720043.1	1
XP_003720044.1	1
XP_003720045.1	1
XP_003720046.1	1
XP_003720047.1	1
XP_003720048.1	2
XP_003720049.1	1
XP_003720050.1	11
XP_003720051.1	1
XP_003720052.1	11
XP_003720053.1	1
XP_003720054.1	1
XP_003720055.1	1
XP_003720056.1	1
XP_003720057.1	12
XP_003720058.1	1
XP_003720059.1	1
XP_003720060.1	1
XP_003720061.1	1
XP_003720062.1	1
XP_003720063.1	1
XP_003720064.1	1
XP_003720065.1	1
XP_003720066.1	1
XP_003720067.1	1
XP_003720068.1	12
XP_003720069.1	1
XP_003720070.1	1
XP_003720071.1	1
XP_003720072.1	1
XP_003720073.1	1
XP_003720074.1	1
XP_003720075.1	1
XP_003720076.1	1
XP_003720077.1	6
XP_003720078.1	2
XP_003720079.1	11
XP_003720080.1	1
XP_003720081.1	1
XP_003720082.1	1
XP_003720083.1	1
XP_003720084.1	1
XP_003720085.1	2
XP_003720086.1	12
XP_003720087.1	6
XP_003720088.1	11
XP_003720089.1	11
XP_003720090.1	6
XP_003720091.1	6
XP_003720092.1	1
XP_003720093.1	6
XP_003720094.1	11
XP_003720095.1	1
XP_003720096.1	4
XP_003720097.1	1
XP_003720098.1	6
XP_003720099.1	12
XP_003720100.1	1
XP_003720101.1	1
XP_003720102.1	2
XP_003720103.1	12
XP_003720104.1	11
XP_003720105.1	6
XP_003720106.1	6
XP_003720107.1	6
XP_003720108.1	6
XP_003720109.1	11
XP_003720110.1	2
XP_003720111.1	11
XP_003720112.1	12
XP_003720113.1	12
XP_003720114.1	1
XP_003720115.1	1
XP_003720116.1	1
XP_003720117.1	1
XP_003720118.1	1
XP_003720119.1	2
XP_003720120.1	11
XP_003720121.1	4
XP_003720122.1	4
XP_003720123.1	1
XP_003720124.1	1
XP_003720125.1	2
XP_003720126.1	12
XP_003720127.1	1
XP_003720128.1	11
XP_003720129.1	1
XP_003720130.1	1
XP_003720131.1	3
XP_003720132.1	11
XP_003720133.1	1
XP_003720134.1	1
XP_003720135.1	3
XP_003720136.1	1
XP_003720137.1	1
XP_003720138.1	11
XP_003720139.1	12
XP_003720140.1	11
XP_003720141.1	1
XP_003720142.1	6
XP_003720143.1	1
XP_003720144.1	11
XP_003720145.1	1
XP_003720146.1	8
XP_003720147.1	6
XP_003720148.1	12
XP_003720149.1	1
XP_003720150.1	11
XP_003720151.1	12
XP_003720152.1	12
XP_003720153.1	1
XP_003720154.1	9
XP_003720155.1	9
XP_003720156.1	11
XP_003720157.1	1
XP_003720158.1	12
XP_003720159.1	12
XP_003720160.1	2
XP_003720161.1	1
XP_003720162.1	2
XP_003720163.1	1
XP_003720164.1	1
XP_003720165.1	2
XP_003720166.1	1
XP_003720167.1	6
XP_003720168.1	2
XP_003720169.1	2
XP_003720170.1	3
XP_003720171.1	1
XP_003720172.1	1
XP_003720173.1	11
XP_003720174.1	12
XP_003720175.1	12
XP_003720176.1	12
XP_003720177.1	2
XP_003720178.1	1
XP_003720179.1	1
XP_003720180.1	12
XP_003720181.1	11
XP_003720182.1	6
XP_003720183.1	6
XP_003720184.1	11
XP_003720185.1	1
XP_003720186.1	7
XP_003720187.1	1
XP_003720188.1	3
XP_003720189.1	1
XP_003720190.1	12
XP_003720191.1	11
XP_003720192.1	3
XP_003720193.1	1
XP_003720194.1	12
XP_003720195.1	3
XP_003720196.1	12
XP_003720197.1	1
XP_003720198.1	1
XP_003720199.1	12
XP_003720200.1	1
XP_003720201.1	1
XP_003720202.1	1
XP_003720203.1	2
XP_003720204.1	1
XP_003720205.1	12
XP_003720206.1	2
XP_003720207.1	4
XP_003720208.1	11
XP_003720209.1	1
XP_003720210.1	11
XP_003720211.1	1
XP_003720212.1	1
XP_003720213.1	12
XP_003720214.1	11
XP_003720215.1	1
XP_003720216.1	7
XP_003720217.1	1
XP_003720218.1	1
XP_003720219.1	1
XP_003720220.1	11
XP_003720221.1	9
XP_003720222.1	2
XP_003720223.1	1
XP_003720224.1	12
XP_003720225.1	11
XP_003720226.1	12
XP_003720227.1	2
XP_003720228.1	1
XP_003720229.1	1
XP_003720230.1	1
XP_003720231.1	11
XP_003720232.1	2
XP_003720233.1	1
XP_003720234.1	11
XP_003720235.1	11
XP_003720236.1	3
XP_003720237.1	8
XP_003720238.1	1
XP_003720239.1	1
XP_003720240.1	11
XP_003720241.1	7
XP_003720242.1	2
XP_003720243.1	1
XP_003720244.1	1
XP_003720245.1	2
XP_003720246.1	12
XP_003720247.1	6
XP_003720248.1	11
XP_003720249.1	11
XP_003720250.1	1
XP_003720251.1	1
XP_003720252.1	1
XP_003720253.1	3
XP_003720254.1	1
XP_003720255.1	1
XP_003720256.1	2
XP_003720257.1	1
XP_003720258.1	12
XP_003720259.1	11
