qseqid	PS
XP_001227601.1	2
XP_001227602.1	1
XP_001227603.1	12
XP_001227604.1	1
XP_001227605.1	1
XP_001227606.1	2
XP_001227607.1	2
XP_001227608.1	2
XP_001227609.1	1
XP_001227610.1	1
XP_001227611.1	1
XP_001227612.1	3
XP_001227613.1	8
XP_001227614.1	1
XP_001227615.1	1
XP_001227616.1	1
XP_001227617.1	1
XP_001227618.1	12
XP_001227619.1	2
XP_001227620.1	12
XP_001227621.1	2
XP_001227622.1	3
XP_001227623.1	3
XP_001227624.1	1
XP_001227625.1	1
XP_001227626.1	2
XP_001227627.1	1
XP_001227628.1	12
XP_001227629.1	12
XP_001227630.1	1
XP_001227631.1	6
XP_001227632.1	6
XP_001227633.1	12
XP_001227634.1	1
XP_001227635.1	2
XP_001227636.1	1
XP_001227637.1	1
XP_001227638.1	7
XP_001227639.1	8
XP_001227640.1	1
XP_001227641.1	1
XP_001227642.1	2
XP_001227643.1	1
XP_001227644.1	1
XP_001227645.1	7
XP_001227646.1	5
XP_001227647.1	2
XP_001227648.1	2
XP_001227649.1	2
XP_001227650.1	1
XP_001227651.1	1
XP_001227652.1	2
XP_001227653.1	12
XP_001227654.1	1
XP_001227655.1	6
XP_001227656.1	12
XP_001227657.1	7
XP_001227658.1	1
XP_001227659.1	6
XP_001227660.1	3
XP_001227661.1	1
XP_001227662.1	1
XP_001227663.1	1
XP_001227664.1	2
XP_001227665.1	1
XP_001227666.1	1
XP_001227667.1	1
XP_001227668.1	1
XP_001227669.1	1
XP_001227670.1	1
XP_001227671.1	1
XP_001227672.1	1
XP_001227673.1	1
XP_001227674.1	1
XP_001227675.1	1
XP_001227676.1	2
XP_001227677.1	1
XP_001227678.1	2
XP_001227679.1	10
XP_001227680.1	11
XP_001227681.1	6
XP_001227682.1	1
XP_001227683.1	1
XP_001227684.1	2
XP_001227685.1	1
XP_001227686.1	3
XP_001227687.1	3
XP_001227688.1	1
XP_001227689.1	7
XP_001227690.1	10
XP_001227691.1	6
XP_001227692.1	4
XP_001227693.1	2
XP_001227694.1	1
XP_001227695.1	2
XP_001227696.1	1
XP_001227697.1	1
XP_001227698.1	1
XP_001227699.1	3
XP_001227700.1	1
XP_001227701.1	1
XP_001227702.1	1
XP_001227703.1	12
XP_001227704.1	1
XP_001227705.1	1
XP_001227706.1	2
XP_001227707.1	2
XP_001227708.1	1
XP_001227709.1	6
XP_001227710.1	1
XP_001227711.1	3
XP_001227712.1	6
XP_001227713.1	1
XP_001227714.1	1
XP_001227715.1	1
XP_001227716.1	1
XP_001227717.1	2
XP_001227718.1	6
XP_001227719.1	2
XP_001227720.1	1
XP_001227721.1	1
XP_001227722.1	3
XP_001227723.1	1
XP_001227724.1	11
XP_001227725.1	2
XP_001227726.1	10
XP_001227727.1	3
XP_001227728.1	1
XP_001227729.1	2
XP_001227730.1	2
XP_001227731.1	6
XP_001227732.1	1
XP_001227733.1	1
XP_001227734.1	9
XP_001227735.1	9
XP_001227736.1	2
XP_001227737.1	10
XP_001227738.1	2
XP_001227739.1	1
XP_001227740.1	1
XP_001227741.1	1
XP_001227742.1	1
XP_001227743.1	1
XP_001227744.1	6
XP_001227745.1	1
XP_001227746.1	1
XP_001227747.1	6
XP_001227748.1	2
XP_001227749.1	1
XP_001227750.1	1
XP_001227751.1	1
XP_001227752.1	1
XP_001227753.1	1
XP_001227754.1	2
XP_001227755.1	1
XP_001227756.1	1
XP_001227757.1	1
XP_001227758.1	3
XP_001227759.1	2
XP_001227760.1	1
XP_001227761.1	3
XP_001227762.1	1
XP_001227763.1	3
XP_001227764.1	1
XP_001227765.1	7
XP_001227766.1	1
XP_001227767.1	12
XP_001227768.1	1
XP_001227769.1	1
XP_001227770.1	9
XP_001227771.1	1
XP_001227772.1	1
XP_001227773.1	12
XP_001227774.1	2
XP_001227775.1	1
XP_001227776.1	2
XP_001227777.1	3
XP_001227778.1	1
XP_001227779.1	1
XP_001227780.1	12
XP_001227781.1	3
XP_001227782.1	9
XP_001227783.1	11
XP_001227784.1	2
XP_001227785.1	12
XP_001227786.1	12
XP_001227787.1	11
XP_001227788.1	1
XP_001227789.1	1
XP_001227790.1	10
XP_001227791.1	12
XP_001227792.1	1
XP_001227793.1	3
XP_001227794.1	2
XP_001227795.1	1
XP_001227796.1	1
XP_001227797.1	12
XP_001227798.1	12
XP_001227799.1	3
XP_001227800.1	7
XP_001227801.1	3
XP_001227802.1	9
XP_001227803.1	1
XP_001227804.1	1
XP_001227805.1	6
XP_001227806.1	1
XP_001227807.1	1
XP_001227808.1	1
XP_001227809.1	1
XP_001227810.1	1
XP_001227811.1	3
XP_001227812.1	1
XP_001227813.1	1
XP_001227814.1	1
XP_001227815.1	1
XP_001227816.1	2
XP_001227817.1	7
XP_001227818.1	3
XP_001227819.1	2
XP_001227820.1	9
XP_001227821.1	7
XP_001227822.1	1
XP_001227823.1	2
XP_001227824.1	1
XP_001227825.1	6
XP_001227826.1	1
XP_001227827.1	2
XP_001227828.1	1
XP_001227829.1	6
XP_001227830.1	1
XP_001227831.1	1
XP_001227832.1	3
XP_001227833.1	1
XP_001227834.1	6
XP_001227835.1	6
XP_001227836.1	6
XP_001227837.1	6
XP_001227838.1	3
XP_001227839.1	1
XP_001227840.1	6
XP_001227841.1	6
XP_001227842.1	2
XP_001227843.1	1
XP_001227844.1	3
XP_001227845.1	1
XP_001227846.1	4
XP_001227847.1	12
XP_001227848.1	1
XP_001227849.1	1
XP_001227850.1	1
XP_001227851.1	1
XP_001227852.1	6
XP_001227853.1	1
XP_001227854.1	2
XP_001227855.1	11
XP_001227856.1	11
XP_001227857.1	1
XP_001227858.1	3
XP_001227859.1	2
XP_001227860.1	2
XP_001227861.1	1
XP_001227862.1	6
XP_001227863.1	1
XP_001227864.1	1
XP_001227865.1	9
XP_001227866.1	3
XP_001227867.1	6
XP_001227868.1	6
XP_001227869.1	6
XP_001227870.1	2
XP_001227871.1	1
XP_001227872.1	1
XP_001227873.1	1
XP_001227874.1	1
XP_001227875.1	1
XP_001227876.1	1
XP_001227877.1	11
XP_001227878.1	2
XP_001227879.1	10
XP_001227880.1	1
XP_001227881.1	2
XP_001227882.1	3
XP_001227883.1	6
XP_001227884.1	1
XP_001227885.1	2
XP_001227886.1	9
XP_001227887.1	3
XP_001227888.1	6
XP_001227889.1	6
XP_001227890.1	2
XP_001227891.1	3
XP_001227892.1	1
XP_001227893.1	10
XP_001227894.1	1
XP_001227895.1	4
XP_001227896.1	7
XP_001227897.1	12
XP_001227898.1	1
XP_001227899.1	1
XP_001227900.1	1
XP_001227901.1	2
XP_001227902.1	2
XP_001227903.1	1
XP_001227904.1	1
XP_001227905.1	1
XP_001227906.1	1
XP_001227907.1	1
XP_001227908.1	1
XP_001227909.1	2
XP_001227910.1	1
XP_001227911.1	11
XP_001227912.1	1
XP_001227913.1	1
XP_001227914.1	2
XP_001227915.1	1
XP_001227916.1	1
XP_001227917.1	12
XP_001227918.1	3
XP_001227919.1	1
XP_001227920.1	1
XP_001227921.1	1
XP_001227922.1	1
XP_001227923.1	2
XP_001227924.1	1
XP_001227925.1	1
XP_001227926.1	1
XP_001227927.1	12
XP_001227928.1	10
XP_001227929.1	12
XP_001227930.1	1
XP_001227931.1	9
XP_001227932.1	9
XP_001227933.1	2
XP_001227934.1	6
XP_001227935.1	1
XP_001227936.1	2
XP_001227937.1	11
XP_001227938.1	1
XP_001227939.1	1
XP_001227940.1	1
XP_001227941.1	12
XP_001227942.1	12
XP_001227943.1	1
XP_001227944.1	2
XP_001227945.1	1
XP_001227946.1	1
XP_001227947.1	1
XP_001227948.1	1
XP_001227949.1	3
XP_001227950.1	1
XP_001227951.1	1
XP_001227952.1	1
XP_001227953.1	6
XP_001227954.1	1
XP_001227955.1	2
XP_001227956.1	1
XP_001227957.1	1
XP_001227958.1	1
XP_001227959.1	12
XP_001227960.1	12
XP_001227961.1	3
XP_001227962.1	1
XP_001227963.1	1
XP_001227964.1	8
XP_001227965.1	3
XP_001227966.1	1
XP_001227967.1	12
XP_001227968.1	6
XP_001227969.1	1
XP_001227970.1	1
XP_001227971.1	1
XP_001227972.1	2
XP_001227973.1	1
XP_001227974.1	2
XP_001227975.1	1
XP_001227976.1	12
XP_001227977.1	7
XP_001227978.1	1
XP_001227979.1	11
XP_001227980.1	6
XP_001227981.1	1
XP_001227982.1	1
XP_001227983.1	1
XP_001227984.1	1
XP_001227985.1	1
XP_001227986.1	3
XP_001227987.1	1
XP_001227988.1	1
XP_001227989.1	1
XP_001227990.1	2
XP_001227991.1	10
XP_001227992.1	1
XP_001227993.1	1
XP_001227994.1	1
XP_001227995.1	1
XP_001227996.1	1
XP_001227997.1	12
XP_001227998.1	3
XP_001227999.1	6
XP_001228000.1	6
XP_001228001.1	2
XP_001228002.1	9
XP_001228003.1	12
XP_001228004.1	12
XP_001228005.1	1
XP_001228006.1	3
XP_001228007.1	1
XP_001228008.1	12
XP_001228009.1	12
XP_001228010.1	2
XP_001228011.1	12
XP_001228012.1	6
XP_001228013.1	1
XP_001228014.1	12
XP_001228015.1	1
XP_001228016.1	6
XP_001228017.1	1
XP_001228018.1	12
XP_001228019.1	1
XP_001228020.1	12
XP_001228021.1	1
XP_001228022.1	9
XP_001228023.1	1
XP_001228024.1	1
XP_001228025.1	1
XP_001228026.1	2
XP_001228027.1	1
XP_001228028.1	12
XP_001228029.1	1
XP_001228030.1	1
XP_001228031.1	12
XP_001228032.1	12
XP_001228033.1	1
XP_001228034.1	1
XP_001228035.1	1
XP_001228036.1	3
XP_001228037.1	1
XP_001228038.1	11
XP_001228039.1	1
XP_001228040.1	1
XP_001228041.1	9
XP_001228042.1	1
XP_001228043.1	2
XP_001228044.1	12
XP_001228045.1	3
XP_001228046.1	1
XP_001228047.1	1
XP_001228048.1	12
XP_001228049.1	1
XP_001228050.1	12
XP_001228051.1	12
XP_001228052.1	6
XP_001228053.1	7
XP_001228054.1	1
XP_001228055.1	1
XP_001228056.1	1
XP_001228057.1	6
XP_001228058.1	6
XP_001228059.1	1
XP_001228060.1	1
XP_001228061.1	1
XP_001228062.1	1
XP_001228063.1	12
XP_001228064.1	1
XP_001228065.1	2
XP_001228066.1	12
XP_001228067.1	12
XP_001228068.1	4
XP_001228069.1	7
XP_001228070.1	3
XP_001228071.1	1
XP_001228072.1	1
XP_001228073.1	1
XP_001228074.1	1
XP_001228075.1	8
XP_001228076.1	1
XP_001228077.1	3
XP_001228078.1	1
XP_001228079.1	12
XP_001228080.1	12
XP_001228081.1	12
XP_001228082.1	6
XP_001228083.1	12
XP_001228084.1	12
XP_001228085.1	12
XP_001228086.1	12
XP_001228087.1	12
XP_001228088.1	9
XP_001228089.1	1
XP_001228090.1	1
XP_001228091.1	1
XP_001228092.1	1
XP_001228093.1	1
XP_001228094.1	1
XP_001228095.1	1
XP_001228096.1	1
XP_001228097.1	1
XP_001228098.1	1
XP_001228099.1	1
XP_001228100.1	2
XP_001228101.1	2
XP_001228102.1	1
XP_001228103.1	1
XP_001228104.1	2
XP_001228105.1	3
XP_001228106.1	1
XP_001228107.1	2
XP_001228108.1	2
XP_001228109.1	1
XP_001228110.1	3
XP_001228111.1	1
XP_001228112.1	1
XP_001228113.1	1
XP_001228114.1	1
XP_001228115.1	2
XP_001228116.1	2
XP_001228117.1	2
XP_001228118.1	12
XP_001228119.1	1
XP_001228120.1	1
XP_001228121.1	1
XP_001228122.1	6
XP_001228123.1	2
XP_001228124.1	1
XP_001228125.1	1
XP_001228126.1	12
XP_001228127.1	2
XP_001228128.1	1
XP_001228129.1	1
XP_001228130.1	1
XP_001228131.1	1
XP_001228132.1	2
XP_001228133.1	10
XP_001228134.1	1
XP_001228135.1	1
XP_001228136.1	3
XP_001228137.1	1
XP_001228138.1	1
XP_001228139.1	2
XP_001228140.1	1
XP_001228141.1	1
XP_001228142.1	1
XP_001228143.1	1
XP_001228144.1	1
XP_001228145.1	9
XP_001228146.1	2
XP_001228147.1	1
XP_001228148.1	7
XP_001228149.1	1
XP_001228150.1	1
XP_001228151.1	2
XP_001228152.1	1
XP_001228153.1	2
XP_001228154.1	1
XP_001228155.1	1
XP_001228156.1	1
XP_001228157.1	2
XP_001228158.1	2
XP_001228159.1	2
XP_001228160.1	1
XP_001228161.1	1
XP_001228162.1	6
XP_001228163.1	12
XP_001228164.1	9
XP_001228165.1	7
XP_001228166.1	7
XP_001228167.1	8
XP_001228168.1	3
XP_001228169.1	6
XP_001228170.1	6
XP_001228171.1	8
XP_001228172.1	1
XP_001228173.1	1
XP_001228174.1	2
XP_001228175.1	1
XP_001228176.1	2
XP_001228177.1	5
XP_001228178.1	2
XP_001228179.1	2
XP_001228180.1	2
XP_001228181.1	2
XP_001228182.1	1
XP_001228183.1	1
XP_001228184.1	12
XP_001228185.1	1
XP_001228186.1	1
XP_001228187.1	1
XP_001228188.1	1
XP_001228189.1	1
XP_001228190.1	1
XP_001228191.1	2
XP_001228192.1	1
XP_001228193.1	12
XP_001228194.1	1
XP_001228195.1	2
XP_001228196.1	12
XP_001228197.1	12
XP_001228198.1	1
XP_001228199.1	11
XP_001228200.1	1
XP_001228201.1	1
XP_001228202.1	1
XP_001228203.1	2
XP_001228204.1	2
XP_001228205.1	3
XP_001228206.1	1
XP_001228207.1	1
XP_001228208.1	1
XP_001228209.1	12
XP_001228210.1	11
XP_001228211.1	1
XP_001228212.1	7
XP_001228213.1	1
XP_001228214.1	1
XP_001228215.1	1
XP_001228216.1	12
XP_001228217.1	12
XP_001228218.1	12
XP_001228219.1	2
XP_001228220.1	2
XP_001228221.1	1
XP_001228222.1	1
XP_001228223.1	1
XP_001228224.1	12
XP_001228225.1	1
XP_001228226.1	7
XP_001228227.1	12
XP_001228228.1	1
XP_001228229.1	1
XP_001228230.1	1
XP_001228231.1	1
XP_001228232.1	1
XP_001228233.1	12
XP_001228234.1	1
XP_001228235.1	1
XP_001228236.1	1
XP_001228237.1	1
XP_001228238.1	1
XP_001228239.1	1
XP_001228240.1	1
XP_001228241.1	1
XP_001228242.1	1
XP_001228243.1	2
XP_001228244.1	2
XP_001228245.1	6
XP_001228246.1	1
XP_001228247.1	2
XP_001228248.1	1
XP_001228249.1	1
XP_001228250.1	11
XP_001228251.1	1
XP_001228252.1	12
XP_001228253.1	1
XP_001228254.1	1
XP_001228255.1	2
XP_001228256.1	2
XP_001228257.1	1
XP_001228258.1	1
XP_001228259.1	2
XP_001228260.1	1
XP_001228261.1	2
XP_001228262.1	1
XP_001228263.1	3
XP_001228264.1	1
XP_001228265.1	1
XP_001228266.1	1
XP_001228267.1	1
XP_001228268.1	1
XP_001228269.1	12
XP_001228270.1	1
XP_001228271.1	3
XP_001228272.1	1
XP_001228273.1	1
XP_001228274.1	2
XP_001228275.1	2
XP_001228276.1	6
XP_001228277.1	12
XP_001228278.1	6
XP_001228279.1	2
XP_001228280.1	1
XP_001228281.1	1
XP_001228282.1	1
XP_001228283.1	12
XP_001228284.1	1
XP_001228285.1	1
XP_001228286.1	1
XP_001228287.1	6
XP_001228288.1	11
XP_001228289.1	2
XP_001228290.1	3
XP_001228291.1	1
XP_001228292.1	2
XP_001228293.1	1
XP_001228294.1	2
XP_001228295.1	12
XP_001228296.1	3
XP_001228297.1	2
XP_001228298.1	8
XP_001228299.1	1
XP_001228300.1	6
XP_001228301.1	1
XP_001228302.1	2
XP_001228303.1	2
XP_001228304.1	2
XP_001228305.1	1
XP_001228306.1	2
XP_001228307.1	1
XP_001228308.1	3
XP_001228309.1	2
XP_001228310.1	2
XP_001228311.1	1
XP_001228312.1	1
XP_001228313.1	2
XP_001228314.1	1
XP_001228315.1	1
XP_001228316.1	2
XP_001228317.1	7
XP_001228318.1	1
XP_001228319.1	2
XP_001228320.1	12
XP_001228321.1	3
XP_001228322.1	1
XP_001228323.1	1
XP_001228324.1	1
XP_001228325.1	3
XP_001228326.1	7
XP_001228327.1	6
XP_001228328.1	1
XP_001228329.1	6
XP_001228330.1	1
XP_001228331.1	1
XP_001228332.1	2
XP_001228333.1	2
XP_001228334.1	1
XP_001228335.1	1
XP_001228336.1	2
XP_001228337.1	1
XP_001228338.1	7
XP_001228339.1	1
XP_001228340.1	1
XP_001228341.1	1
XP_001228342.1	1
XP_001228343.1	1
XP_001228344.1	1
XP_001228345.1	1
XP_001228346.1	1
XP_001228347.1	1
XP_001228348.1	2
XP_001228349.1	1
XP_001228350.1	2
XP_001228351.1	1
XP_001228352.1	1
XP_001228353.1	1
XP_001228354.1	2
XP_001228355.1	3
XP_001228356.1	2
XP_001228357.1	11
XP_001228358.1	1
XP_001228359.1	1
XP_001228360.1	1
XP_001228361.1	1
XP_001228362.1	12
XP_001228363.1	2
XP_001228364.1	1
XP_001228365.1	1
XP_001228366.1	7
XP_001228367.1	2
XP_001228368.1	1
XP_001228369.1	2
XP_001228370.1	2
XP_001228371.1	7
XP_001228372.1	6
XP_001228373.1	1
XP_001228374.1	11
XP_001228375.1	1
XP_001228376.1	12
XP_001228377.1	12
XP_001228378.1	12
XP_001228379.1	2
XP_001228380.1	3
XP_001228381.1	3
XP_001228382.1	7
XP_001228383.1	1
XP_001228384.1	1
XP_001228385.1	2
XP_001228386.1	12
XP_001228387.1	2
XP_001228388.1	12
XP_001228389.1	1
XP_001228390.1	1
XP_001228391.1	2
XP_001228392.1	2
XP_001228393.1	1
XP_001228394.1	1
XP_001228395.1	12
XP_001228396.1	1
XP_001228397.1	1
XP_001228398.1	1
XP_001228399.1	3
XP_001228400.1	1
XP_001228401.1	4
XP_001228402.1	11
XP_001228403.1	1
XP_001228404.1	1
XP_001228405.1	1
XP_001228406.1	11
XP_001228407.1	6
XP_001228408.1	1
XP_001228409.1	6
XP_001228410.1	1
XP_001228411.1	3
XP_001228412.1	1
XP_001228413.1	1
XP_001228414.1	11
XP_001228415.1	2
XP_001228416.1	12
XP_001228417.1	7
XP_001228418.1	1
XP_001228419.1	1
XP_001228420.1	6
XP_001228421.1	2
XP_001228422.1	2
XP_001228423.1	7
XP_001228424.1	1
XP_001228425.1	9
XP_001228426.1	4
XP_001228427.1	10
XP_001228428.1	6
XP_001228429.1	3
XP_001228430.1	2
XP_001228431.1	1
XP_001228432.1	1
XP_001228433.1	1
XP_001228434.1	1
XP_001228435.1	2
XP_001228436.1	12
XP_001228437.1	2
XP_001228438.1	1
XP_001228439.1	12
XP_001228440.1	1
XP_001228441.1	6
XP_001228442.1	1
XP_001228443.1	1
XP_001228444.1	3
XP_001228445.1	3
XP_001228446.1	11
XP_001228447.1	1
XP_001228448.1	2
XP_001228449.1	3
XP_001228450.1	1
XP_001228451.1	1
XP_001228452.1	3
XP_001228453.1	2
XP_001228454.1	6
XP_001228455.1	1
XP_001228456.1	1
XP_001228457.1	7
XP_001228458.1	3
XP_001228459.1	1
XP_001228460.1	1
XP_001228461.1	1
XP_001228462.1	1
XP_001228463.1	12
XP_001228464.1	1
XP_001228465.1	2
XP_001228466.1	1
XP_001228467.1	2
XP_001228468.1	6
XP_001228469.1	2
XP_001228470.1	1
XP_001228471.1	11
XP_001228472.1	2
XP_001228473.1	1
XP_001228474.1	1
XP_001228475.1	1
XP_001228476.1	2
XP_001228477.1	1
XP_001228478.1	12
XP_001228479.1	1
XP_001228480.1	1
XP_001228481.1	1
XP_001228482.1	1
XP_001228483.1	3
XP_001228484.1	1
XP_001228485.1	1
XP_001228486.1	1
XP_001228487.1	6
XP_001228488.1	2
XP_001228489.1	1
XP_001228490.1	1
XP_001228491.1	2
XP_001228492.1	6
XP_001228493.1	10
XP_001228494.1	10
XP_001228495.1	1
XP_001228496.1	2
XP_001228497.1	2
XP_001228498.1	1
XP_001228499.1	1
XP_001228500.1	1
XP_001228501.1	1
XP_001228502.1	1
XP_001228503.1	1
XP_001228504.1	1
XP_001228505.1	1
XP_001228506.1	1
XP_001228507.1	1
XP_001228508.1	1
XP_001228509.1	12
XP_001228510.1	12
XP_001228511.1	4
XP_001228512.1	6
XP_001228513.1	1
XP_001228514.1	6
XP_001228515.1	7
XP_001228516.1	1
XP_001228517.1	1
XP_001228518.1	11
XP_001228519.1	3
XP_001228520.1	1
XP_001228521.1	4
XP_001228522.1	1
XP_001228523.1	11
XP_001228524.1	1
XP_001228525.1	12
XP_001228526.1	1
XP_001228527.1	1
XP_001228528.1	2
XP_001228529.1	2
XP_001228530.1	12
XP_001228531.1	1
XP_001228532.1	1
XP_001228533.1	1
XP_001228534.1	1
XP_001228535.1	1
XP_001228536.1	1
XP_001228537.1	1
XP_001228538.1	1
XP_001228539.1	2
XP_001228540.1	1
XP_001228541.1	1
XP_001228542.1	11
XP_001228543.1	1
XP_001228544.1	1
XP_001228545.1	1
XP_001228546.1	12
XP_001228547.1	1
XP_001228548.1	1
XP_001228549.1	8
XP_001228550.1	1
XP_001228551.1	2
XP_001228552.1	6
XP_001228553.1	1
XP_001228554.1	1
XP_001228555.1	1
XP_001228556.1	1
XP_001228557.1	6
XP_001228558.1	1
XP_001228559.1	1
XP_001228560.1	2
XP_001228561.1	12
XP_001228562.1	2
XP_001228563.1	11
XP_001228564.1	6
XP_001228565.1	9
XP_001228566.1	1
XP_001228567.1	1
XP_001228568.1	6
XP_001228569.1	1
XP_001228570.1	1
XP_001228571.1	12
XP_001228572.1	1
XP_001228573.1	1
XP_001228574.1	1
XP_001228575.1	1
XP_001228576.1	2
XP_001228577.1	2
XP_001228578.1	12
XP_001228579.1	1
XP_001228580.1	1
XP_001228581.1	2
XP_001228582.1	1
XP_001228583.1	1
XP_001228584.1	1
XP_001228585.1	1
XP_001228586.1	2
XP_001228587.1	1
XP_001228588.1	4
XP_001228589.1	3
XP_001228590.1	3
XP_001228591.1	12
XP_001228592.1	7
XP_001228593.1	4
XP_001228594.1	1
XP_001228595.1	1
XP_001228596.1	3
XP_001228597.1	1
XP_001228598.1	1
XP_001228599.1	1
XP_001228600.1	1
XP_001228601.1	1
XP_001228602.1	1
XP_001228603.1	2
XP_001228604.1	12
XP_001228605.1	7
XP_001228606.1	12
XP_001228607.1	4
XP_001228608.1	1
XP_001228609.1	1
XP_001228610.1	1
XP_001228611.1	3
XP_001228612.1	1
XP_001228613.1	1
XP_001228614.1	1
XP_001228615.1	1
XP_001228616.1	3
XP_001228617.1	1
XP_001228618.1	12
XP_001228619.1	1
XP_001228620.1	11
XP_001228621.1	12
XP_001228622.1	3
XP_001228623.1	2
XP_001228624.1	1
XP_001228625.1	12
XP_001228626.1	1
XP_001228627.1	12
XP_001228628.1	2
XP_001228629.1	7
XP_001228630.1	1
XP_001228631.1	1
XP_001228632.1	2
XP_001228633.1	1
XP_001228634.1	1
XP_001228635.1	1
XP_001228636.1	1
XP_001228637.1	1
XP_001228638.1	1
XP_001228639.1	6
XP_001228640.1	1
XP_001228641.1	1
XP_001228642.1	1
XP_001228643.1	1
XP_001228644.1	1
XP_001228645.1	1
XP_001228646.1	1
XP_001228647.1	4
XP_001228648.1	6
XP_001228649.1	1
XP_001228650.1	1
XP_001228651.1	6
XP_001228652.1	4
XP_001228653.1	1
XP_001228654.1	1
XP_001228655.1	1
XP_001228656.1	1
XP_001228657.1	2
XP_001228658.1	1
XP_001228659.1	1
XP_001228660.1	1
XP_001228661.1	2
XP_001228662.1	1
XP_001228663.1	1
XP_001228664.1	12
XP_001228665.1	2
XP_001228666.1	1
XP_001228667.1	1
XP_001228668.1	4
XP_001228669.1	1
XP_001228670.1	1
XP_001228671.1	1
XP_001228672.1	1
XP_001228673.1	6
XP_001228674.1	1
XP_001228675.1	2
XP_001228676.1	1
XP_001228677.1	11
XP_001228678.1	12
XP_001228679.1	1
XP_001228680.1	3
XP_001228681.1	1
XP_001228682.1	2
XP_001228683.1	1
XP_001228684.1	3
XP_001228685.1	1
XP_001228686.1	4
XP_001228687.1	1
XP_001228688.1	1
XP_001228689.1	4
XP_001228690.1	2
XP_001228691.1	6
XP_001228692.1	1
XP_001228693.1	1
XP_001228694.1	6
XP_001228695.1	1
XP_001228696.1	2
XP_001228697.1	1
XP_001228698.1	1
XP_001228699.1	1
XP_001228700.1	7
XP_001228701.1	1
XP_001228702.1	1
XP_001228703.1	1
XP_001228704.1	1
XP_001228705.1	1
XP_001228706.1	1
XP_001228707.1	7
XP_001228708.1	6
XP_001228709.1	1
XP_001228710.1	1
XP_001228711.1	6
XP_001228712.1	3
XP_001228713.1	1
XP_001228714.1	1
XP_001228715.1	2
XP_001228716.1	12
XP_001228717.1	2
XP_001228718.1	1
XP_001228719.1	1
XP_001228720.1	2
XP_001228721.1	1
XP_001228722.1	1
XP_001228723.1	1
XP_001228724.1	1
XP_001228725.1	2
XP_001228726.1	6
XP_001228727.1	12
XP_001228728.1	2
XP_001228729.1	1
XP_001228730.1	1
XP_001228731.1	6
XP_001228732.1	1
XP_001228733.1	6
XP_001228734.1	1
XP_001228735.1	3
XP_001228736.1	12
XP_001228737.1	1
XP_001228738.1	12
XP_001228739.1	1
XP_001228740.1	2
XP_001228741.1	3
XP_001228742.1	1
XP_001228743.1	6
XP_001228744.1	9
XP_001228745.1	2
XP_001228746.1	6
XP_001228747.1	12
XP_001228748.1	1
XP_001228749.1	6
XP_001228750.1	11
XP_001228751.1	1
XP_001228752.1	3
XP_001228753.1	1
XP_001228754.1	1
XP_001228755.1	1
XP_001228756.1	1
XP_001228757.1	12
XP_001228758.1	3
XP_001228759.1	2
XP_001228760.1	6
XP_001228761.1	1
XP_001228762.1	7
XP_001228763.1	1
XP_001228764.1	1
XP_001228765.1	1
XP_001228766.1	12
XP_001228767.1	1
XP_001228768.1	1
XP_001228769.1	1
XP_001228770.1	1
XP_001228771.1	12
XP_001228772.1	1
XP_001228773.1	1
XP_001228774.1	1
XP_001228775.1	12
XP_001228776.1	2
XP_001228777.1	9
XP_001228778.1	1
XP_001228779.1	1
XP_001228780.1	12
XP_001228781.1	12
XP_001228782.1	3
XP_001228783.1	1
XP_001228784.1	1
XP_001228785.1	6
XP_001228786.1	1
XP_001228787.1	6
XP_001228788.1	1
XP_001228789.1	9
XP_001228790.1	6
XP_001228791.1	1
XP_001228792.1	6
XP_001228793.1	6
XP_001228794.1	1
XP_001228795.1	1
XP_001228796.1	1
XP_001228797.1	1
XP_001228798.1	12
XP_001228799.1	1
XP_001228800.1	2
XP_001228801.1	2
XP_001228802.1	1
XP_001228803.1	1
XP_001228804.1	12
XP_001228805.1	1
XP_001228806.1	1
XP_001228807.1	1
XP_001228808.1	1
XP_001228809.1	2
XP_001228810.1	10
XP_001228811.1	1
XP_001228812.1	12
XP_001228813.1	6
XP_001228814.1	1
XP_001228815.1	4
XP_001228816.1	1
XP_001228817.1	12
XP_001228818.1	1
XP_001228819.1	1
XP_001228820.1	1
XP_001228821.1	1
XP_001228822.1	3
XP_001228823.1	1
XP_001228824.1	2
XP_001228825.1	6
XP_001228826.1	2
XP_001228827.1	12
XP_001228828.1	1
XP_001228829.1	2
XP_001228830.1	2
XP_001228831.1	1
XP_001228832.1	1
XP_001228833.1	1
XP_001228834.1	2
XP_001228835.1	1
XP_001228836.1	1
XP_001228837.1	1
XP_001228838.1	1
XP_001228839.1	1
XP_001228840.1	11
XP_001228841.1	1
XP_001228842.1	7
XP_001228843.1	2
XP_001228844.1	1
XP_001228845.1	1
XP_001228846.1	1
XP_001228847.1	3
XP_001228848.1	1
XP_001228849.1	1
XP_001228850.1	2
XP_001228851.1	1
XP_001228852.1	12
XP_001228853.1	1
XP_001228854.1	1
XP_001228855.1	1
XP_001228856.1	3
XP_001228857.1	1
XP_001228858.1	7
XP_001228859.1	2
XP_001228860.1	1
XP_001228861.1	1
XP_001228862.1	2
XP_001228863.1	1
XP_001228864.1	2
XP_001228865.1	1
XP_001228866.1	12
XP_001228867.1	2
XP_001228868.1	1
XP_001228869.1	6
XP_001228870.1	1
XP_001228871.1	1
XP_001228872.1	1
