qseqid	PS
XP_024550969.1	3
XP_024550970.1	6
XP_024550971.1	3
XP_024550972.1	3
XP_024550973.1	3
XP_024550974.1	3
XP_024550975.1	6
XP_024550976.1	6
XP_024550977.1	6
XP_024550978.1	4
XP_024550979.1	4
XP_024550980.1	3
XP_024550981.1	3
XP_024550982.1	3
XP_024550983.1	3
XP_024550984.1	3
XP_024550985.1	6
XP_024550986.1	6
XP_024550987.1	3
XP_024550988.1	3
XP_024550989.1	3
XP_024550990.1	10
XP_024550991.1	4
XP_024550992.1	3
XP_024550993.1	3
XP_024550994.1	3
XP_024550995.1	3
XP_024550996.1	3
XP_024550997.1	3
XP_024550998.1	5
XP_024550999.1	12
XP_024551000.1	12
XP_024551001.1	3
XP_024551002.1	4
XP_024551003.1	4
XP_024551004.1	4
XP_024551005.1	4
XP_024551006.1	4
XP_024551007.1	3
XP_024551008.1	3
XP_024551009.1	4
XP_024551010.1	3
XP_024551011.1	6
XP_024551012.1	4
XP_024551013.1	3
XP_024551014.1	3
XP_024551015.1	6
XP_024551016.1	4
XP_024551017.1	4
XP_024551018.1	4
XP_024551019.1	4
XP_024551020.1	10
XP_024551021.1	8
XP_024551022.1	10
XP_024551023.1	3
XP_024551024.1	4
XP_024551025.1	12
XP_024551026.1	3
XP_024551027.1	4
XP_024551028.1	6
XP_024551029.1	3
XP_024551030.1	4
XP_024551031.1	6
XP_024551032.1	6
XP_024551033.1	3
XP_024551034.1	4
XP_024551035.1	3
XP_024551036.1	4
XP_024551037.1	9
XP_024551038.1	3
XP_024551039.1	3
XP_024551040.1	10
XP_024551041.1	10
XP_024551042.1	3
XP_024551043.1	3
XP_024551044.1	3
XP_024551045.1	3
XP_024551046.1	10
XP_024551047.1	6
XP_024551048.1	3
XP_024551049.1	4
XP_024551050.1	4
XP_024551051.1	10
XP_024551052.1	10
XP_024551053.1	10
XP_024551054.1	3
XP_024551055.1	3
XP_024551056.1	3
XP_024551057.1	4
XP_024551058.1	10
XP_024551059.1	12
XP_024551060.1	4
XP_024551061.1	4
XP_024551062.1	6
XP_024551063.1	3
XP_024551064.1	6
XP_024551065.1	10
XP_024551066.1	3
XP_024551067.1	3
XP_024551068.1	3
XP_024551069.1	3
XP_024551070.1	4
XP_024551071.1	3
XP_024551072.1	5
XP_024551073.1	3
XP_024551074.1	3
XP_024551075.1	6
XP_024551076.1	6
XP_024551077.1	3
XP_024551078.1	3
XP_024551079.1	4
XP_024551080.1	10
XP_024551081.1	9
XP_024551082.1	6
XP_024551083.1	3
XP_024551084.1	6
XP_024551085.1	4
XP_024551086.1	4
XP_024551087.1	4
XP_024551088.1	4
XP_024551089.1	3
XP_024551090.1	4
XP_024551091.1	10
XP_024551092.1	4
XP_024551093.1	4
XP_024551094.1	3
XP_024551095.1	3
XP_024551096.1	6
XP_024551097.1	3
XP_024551098.1	3
XP_024551099.1	4
XP_024551100.1	4
XP_024551101.1	4
XP_024551102.1	3
XP_024551103.1	3
XP_024551104.1	10
XP_024551105.1	4
XP_024551106.1	4
XP_024551107.1	3
XP_024551108.1	3
XP_024551109.1	4
XP_024551110.1	3
XP_024551111.1	3
XP_024551112.1	10
XP_024551113.1	10
XP_024551114.1	12
XP_024551115.1	9
XP_024551116.1	10
XP_024551117.1	10
XP_024551118.1	12
XP_024551119.1	12
XP_024551120.1	3
XP_024551121.1	3
XP_024551122.1	3
XP_024551123.1	3
XP_024551124.1	3
XP_024551125.1	4
XP_024551126.1	3
XP_024551127.1	10
XP_024551128.1	8
XP_024551129.1	3
XP_024551130.1	3
XP_024551131.1	4
XP_024551132.1	3
XP_024551133.1	3
XP_024551134.1	3
XP_024551135.1	3
XP_024551136.1	4
XP_024551137.1	3
XP_024551138.1	3
XP_024551139.1	3
XP_024551140.1	3
XP_024551141.1	5
XP_024551142.1	5
XP_024551143.1	3
XP_024551144.1	4
XP_024551145.1	4
XP_024551146.1	4
XP_024551147.1	4
XP_024551148.1	6
XP_024551149.1	4
XP_024551150.1	4
XP_024551151.1	4
XP_024551152.1	6
XP_024551153.1	3
XP_024551154.1	5
XP_024551155.1	3
XP_024551156.1	6
XP_024551157.1	10
XP_024551158.1	12
XP_024551159.1	3
XP_024551160.1	3
XP_024551161.1	4
XP_024551162.1	3
XP_024551163.1	4
XP_024551164.1	10
XP_024551165.1	10
XP_024551166.1	6
XP_024551167.1	3
XP_024551168.1	4
XP_024551169.1	10
XP_024551170.1	10
XP_024551171.1	3
XP_024551172.1	3
XP_024551173.1	10
XP_024551174.1	3
XP_024551175.1	3
XP_024551175.1	6
XP_024551176.1	3
XP_024551177.1	3
XP_024551178.1	3
XP_024551179.1	3
XP_024551180.1	3
XP_024551181.1	6
XP_024551182.1	4
XP_024551183.1	4
XP_024551184.1	3
XP_024551185.1	4
XP_024551186.1	3
XP_024551187.1	3
XP_024551188.1	4
XP_024551189.1	3
XP_024551190.1	3
XP_024551191.1	3
XP_024551192.1	4
XP_024551193.1	4
XP_024551194.1	3
XP_024551195.1	4
XP_024551196.1	3
XP_024551197.1	3
XP_024551198.1	4
XP_024551199.1	4
XP_024551200.1	3
XP_024551201.1	4
XP_024551202.1	4
XP_024551203.1	12
XP_024551204.1	3
XP_024551205.1	3
XP_024551206.1	10
XP_024551207.1	3
XP_024551208.1	3
XP_024551209.1	9
XP_024551210.1	3
XP_024551211.1	4
XP_024551212.1	3
XP_024551213.1	6
XP_024551214.1	4
XP_024551215.1	3
XP_024551216.1	3
XP_024551217.1	3
XP_024551218.1	4
XP_024551219.1	3
XP_024551220.1	5
XP_024551221.1	5
XP_024551222.1	3
XP_024551223.1	3
XP_024551224.1	3
XP_024551225.1	3
XP_024551226.1	6
XP_024551227.1	6
XP_024551228.1	10
XP_024551229.1	4
XP_024551230.1	4
XP_024551231.1	9
XP_024551232.1	3
XP_024551233.1	3
XP_024551234.1	6
XP_024551235.1	6
XP_024551236.1	6
XP_024551237.1	4
XP_024551238.1	4
XP_024551239.1	3
XP_024551240.1	10
XP_024551241.1	6
XP_024551242.1	4
XP_024551243.1	3
XP_024551244.1	10
XP_024551245.1	4
XP_024551246.1	4
XP_024551247.1	3
XP_024551248.1	12
XP_024551249.1	4
XP_024551250.1	4
XP_024551251.1	3
XP_024551252.1	10
XP_024551253.1	10
XP_024551254.1	4
XP_024551255.1	6
XP_024551256.1	3
XP_024551257.1	9
XP_024551258.1	3
XP_024551259.1	6
XP_024551260.1	6
XP_024551261.1	4
XP_024551262.1	9
XP_024551263.1	9
XP_024551264.1	11
XP_024551265.1	3
XP_024551266.1	9
XP_024551267.1	9
XP_024551268.1	3
XP_024551269.1	6
XP_024551270.1	3
XP_024551271.1	3
XP_024551272.1	4
XP_024551273.1	9
XP_024551274.1	12
XP_024551275.1	3
XP_024551276.1	4
XP_024551277.1	3
XP_024551278.1	3
XP_024551279.1	6
XP_024551280.1	3
XP_024551281.1	10
XP_024551282.1	10
XP_024551283.1	3
XP_024551284.1	3
XP_024551285.1	9
XP_024551286.1	12
XP_024551287.1	11
XP_024551288.1	6
XP_024551289.1	3
XP_024551290.1	3
XP_024551291.1	9
XP_024551292.1	3
XP_024551293.1	3
XP_024551294.1	4
XP_024551295.1	3
XP_024551296.1	3
XP_024551297.1	3
XP_024551298.1	3
XP_024551299.1	3
XP_024551300.1	3
XP_024551301.1	10
XP_024551302.1	3
XP_024551303.1	5
XP_024551304.1	5
XP_024551305.1	3
XP_024551306.1	10
XP_024551307.1	4
XP_024551308.1	3
XP_024551309.1	10
XP_024551310.1	10
XP_024551311.1	9
XP_024551312.1	4
XP_024551313.1	10
XP_024551314.1	9
XP_024551315.1	3
XP_024551316.1	3
XP_024551317.1	3
XP_024551318.1	4
XP_024551319.1	3
XP_024551320.1	3
XP_024551321.1	10
XP_024551322.1	9
XP_024551323.1	4
XP_024551324.1	3
XP_024551325.1	4
XP_024551326.1	3
XP_024551327.1	3
XP_024551328.1	10
XP_024551329.1	6
XP_024551330.1	3
XP_024551331.1	4
XP_024551332.1	4
XP_024551333.1	4
XP_024551334.1	6
XP_024551335.1	10
XP_024551336.1	10
XP_024551337.1	4
XP_024551338.1	3
XP_024551339.1	3
XP_024551340.1	3
XP_024551341.1	3
XP_024551342.1	4
XP_024551343.1	4
XP_024551344.1	3
XP_024551345.1	3
XP_024551346.1	3
XP_024551347.1	3
XP_024551348.1	3
XP_024551349.1	3
XP_024551350.1	4
XP_024551351.1	3
XP_024551352.1	3
XP_024551353.1	6
XP_024551354.1	3
XP_024551355.1	3
XP_024551356.1	3
XP_024551357.1	3
XP_024551358.1	3
XP_024551359.1	3
XP_024551360.1	3
XP_024551361.1	4
XP_024551362.1	3
XP_024551363.1	3
XP_024551364.1	4
XP_024551365.1	3
XP_024551366.1	4
XP_024551367.1	10
XP_024551368.1	3
XP_024551369.1	4
XP_024551370.1	3
XP_024551371.1	6
XP_024551372.1	3
XP_024551373.1	6
XP_024551374.1	3
XP_024551375.1	9
XP_024551376.1	3
XP_024551377.1	3
XP_024551378.1	3
XP_024551379.1	3
XP_024551380.1	4
XP_024551381.1	3
XP_024551382.1	3
XP_024551383.1	4
XP_024551384.1	4
XP_024551385.1	3
XP_024551386.1	3
XP_024551387.1	3
XP_024551388.1	3
XP_024551389.1	3
XP_024551390.1	6
XP_024551391.1	4
XP_024551392.1	3
XP_024551393.1	3
XP_024551394.1	6
XP_024551395.1	4
XP_024551396.1	3
XP_024551397.1	3
XP_024551398.1	3
XP_024551399.1	3
XP_024551400.1	3
XP_024551401.1	3
XP_024551402.1	9
XP_024551403.1	4
XP_024551404.1	4
XP_024551405.1	3
XP_024551406.1	4
XP_024551407.1	4
XP_024551408.1	6
XP_024551409.1	6
XP_024551410.1	4
XP_024551411.1	3
XP_024551412.1	3
XP_024551413.1	3
XP_024551414.1	3
XP_024551415.1	6
XP_024551416.1	4
XP_024551417.1	4
XP_024551418.1	4
XP_024551419.1	3
XP_024551420.1	9
XP_024551421.1	6
XP_024551422.1	6
XP_024551423.1	3
XP_024551424.1	10
XP_024551425.1	10
XP_024551426.1	10
XP_024551427.1	4
XP_024551428.1	3
XP_024551429.1	6
XP_024551430.1	3
XP_024551431.1	4
XP_024551432.1	3
XP_024551433.1	3
XP_024551434.1	9
XP_024551435.1	9
XP_024551436.1	10
XP_024551437.1	10
XP_024551438.1	10
XP_024551439.1	10
XP_024551440.1	10
XP_024551441.1	10
XP_024551442.1	3
XP_024551443.1	10
XP_024551444.1	10
XP_024551445.1	3
XP_024551446.1	3
XP_024551447.1	3
XP_024551448.1	3
XP_024551449.1	3
XP_024551450.1	3
XP_024551451.1	3
XP_024551452.1	6
XP_024551453.1	6
XP_024551454.1	3
XP_024551455.1	3
XP_024551456.1	4
XP_024551457.1	8
XP_024551458.1	3
XP_024551459.1	4
XP_024551460.1	3
XP_024551461.1	3
XP_024551462.1	3
XP_024551463.1	3
XP_024551464.1	10
XP_024551465.1	3
XP_024551466.1	6
XP_024551467.1	10
XP_024551468.1	3
XP_024551469.1	5
XP_024551470.1	4
XP_024551471.1	4
XP_024551472.1	3
XP_024551473.1	3
XP_024551474.1	3
XP_024551475.1	6
XP_024551476.1	5
XP_024551477.1	5
XP_024551478.1	6
XP_024551479.1	10
XP_024551480.1	4
XP_024551481.1	3
XP_024551482.1	3
XP_024551483.1	6
XP_024551484.1	3
XP_024551485.1	3
XP_024551486.1	3
XP_024551487.1	3
XP_024551488.1	3
XP_024551489.1	3
XP_024551490.1	3
XP_024551491.1	3
XP_024551492.1	10
XP_024551493.1	3
XP_024551494.1	4
XP_024551495.1	3
XP_024551496.1	3
XP_024551497.1	9
XP_024551498.1	3
XP_024551499.1	4
XP_024551500.1	3
XP_024551501.1	3
XP_024551502.1	4
XP_024551503.1	6
XP_024551504.1	3
XP_024551505.1	3
XP_024551506.1	12
XP_024551507.1	3
XP_024551508.1	12
XP_024551509.1	10
XP_024551510.1	6
XP_024551511.1	9
XP_024551512.1	4
XP_024551513.1	4
XP_024551514.1	3
XP_024551515.1	3
XP_024551516.1	6
XP_024551517.1	3
XP_024551518.1	4
XP_024551519.1	4
XP_024551520.1	9
XP_024551521.1	9
XP_024551522.1	3
XP_024551523.1	3
XP_024551524.1	3
XP_024551525.1	6
XP_024551526.1	4
XP_024551527.1	9
XP_024551528.1	4
XP_024551529.1	4
XP_024551530.1	4
XP_024551531.1	4
XP_024551532.1	3
XP_024551533.1	4
XP_024551534.1	6
XP_024551535.1	4
XP_024551536.1	4
XP_024551537.1	10
XP_024551538.1	11
XP_024551539.1	10
XP_024551540.1	11
XP_024551541.1	4
XP_024551542.1	6
XP_024551543.1	6
XP_024551544.1	9
XP_024551545.1	3
XP_024551546.1	3
XP_024551547.1	6
XP_024551548.1	3
XP_024551549.1	10
XP_024551550.1	3
XP_024551551.1	4
XP_024551552.1	10
XP_024551553.1	3
XP_024551554.1	4
XP_024551555.1	3
XP_024551556.1	10
XP_024551557.1	3
XP_024551558.1	6
XP_024551559.1	3
XP_024551560.1	4
XP_024551561.1	4
XP_024551562.1	4
XP_024551563.1	4
XP_024551564.1	4
XP_024551565.1	4
XP_024551566.1	3
XP_024551567.1	3
XP_024551568.1	3
XP_024551569.1	3
XP_024551570.1	4
XP_024551571.1	4
XP_024551572.1	9
XP_024551573.1	12
XP_024551574.1	6
XP_024551575.1	3
XP_024551576.1	3
XP_024551577.1	4
XP_024551578.1	3
XP_024551579.1	3
XP_024551580.1	6
XP_024551581.1	3
XP_024551582.1	9
XP_024551583.1	5
XP_024551584.1	3
XP_024551585.1	6
XP_024551586.1	4
XP_024551587.1	3
XP_024551588.1	3
XP_024551589.1	4
XP_024551590.1	4
XP_024551591.1	3
XP_024551592.1	3
XP_024551593.1	3
XP_024551594.1	3
XP_024551595.1	3
XP_024551596.1	10
XP_024551597.1	10
XP_024551598.1	9
XP_024551599.1	3
XP_024551600.1	3
XP_024551601.1	3
XP_024551602.1	6
XP_024551603.1	10
XP_024551604.1	10
XP_024551605.1	3
XP_024551606.1	3
XP_024551607.1	4
XP_024551608.1	4
XP_024551609.1	3
XP_024551610.1	3
XP_024551611.1	4
XP_024551612.1	3
XP_024551613.1	4
XP_024551614.1	4
XP_024551615.1	4
XP_024551616.1	4
XP_024551617.1	10
XP_024551618.1	10
XP_024551619.1	10
XP_024551620.1	10
XP_024551621.1	10
XP_024551622.1	10
XP_024551623.1	3
XP_024551624.1	4
XP_024551625.1	3
XP_024551626.1	3
XP_024551627.1	3
XP_024551628.1	6
XP_024551629.1	6
XP_024551630.1	3
XP_024551631.1	3
XP_024551632.1	4
XP_024551633.1	3
XP_024551634.1	10
XP_024551635.1	10
XP_024551636.1	10
XP_024551637.1	10
XP_024551638.1	10
XP_024551639.1	11
XP_024551640.1	10
XP_024551641.1	10
XP_024551642.1	12
XP_024551643.1	10
XP_024551644.1	10
XP_024551645.1	10
XP_024551646.1	4
XP_024551647.1	3
XP_024551648.1	3
XP_024551649.1	9
XP_024551650.1	3
XP_024551651.1	11
XP_024551652.1	3
XP_024551653.1	4
XP_024551654.1	3
XP_024551655.1	4
XP_024551656.1	9
XP_024551657.1	11
XP_024551658.1	6
XP_024551659.1	4
XP_024551660.1	10
XP_024551661.1	4
XP_024551662.1	4
XP_024551663.1	9
XP_024551664.1	4
XP_024551665.1	3
XP_024551666.1	3
XP_024551667.1	3
XP_024551668.1	3
XP_024551669.1	4
XP_024551670.1	9
XP_024551671.1	3
XP_024551672.1	4
XP_024551673.1	3
XP_024551674.1	4
XP_024551675.1	6
XP_024551676.1	3
XP_024551677.1	3
XP_024551678.1	4
XP_024551679.1	4
XP_024551680.1	3
XP_024551681.1	3
XP_024551682.1	3
XP_024551683.1	4
XP_024551684.1	3
XP_024551685.1	3
XP_024551686.1	4
XP_024551687.1	6
XP_024551688.1	3
XP_024551689.1	3
XP_024551690.1	3
XP_024551691.1	3
XP_024551692.1	3
XP_024551693.1	3
XP_024551694.1	3
XP_024551695.1	3
XP_024551696.1	9
XP_024551697.1	6
XP_024551698.1	3
XP_024551699.1	4
XP_024551700.1	6
XP_024551701.1	3
XP_024551702.1	6
XP_024551703.1	10
XP_024551704.1	10
XP_024551705.1	3
XP_024551706.1	3
XP_024551707.1	3
XP_024551708.1	3
XP_024551709.1	6
XP_024551710.1	3
XP_024551711.1	3
XP_024551712.1	3
XP_024551713.1	3
XP_024551714.1	9
XP_024551715.1	6
XP_024551716.1	3
XP_024551717.1	6
XP_024551718.1	12
XP_024551719.1	4
XP_024551720.1	3
XP_024551721.1	10
XP_024551722.1	10
XP_024551723.1	3
XP_024551724.1	3
XP_024551725.1	6
XP_024551726.1	3
XP_024551727.1	3
XP_024551728.1	4
XP_024551729.1	4
XP_024551730.1	4
XP_024551731.1	4
XP_024551732.1	4
XP_024551733.1	3
XP_024551734.1	3
XP_024551735.1	3
XP_024551736.1	4
XP_024551737.1	3
XP_024551738.1	4
XP_024551739.1	3
XP_024551740.1	4
XP_024551741.1	4
XP_024551742.1	3
XP_024551743.1	4
XP_024551744.1	10
XP_024551745.1	3
XP_024551746.1	3
XP_024551747.1	4
XP_024551748.1	12
XP_024551749.1	11
XP_024551750.1	3
XP_024551751.1	3
XP_024551752.1	3
XP_024551753.1	3
XP_024551754.1	3
XP_024551755.1	3
XP_024551756.1	4
XP_024551757.1	4
XP_024551758.1	3
XP_024551759.1	3
XP_024551760.1	3
XP_024551761.1	6
XP_024551762.1	3
XP_024551763.1	10
XP_024551764.1	4
XP_024551765.1	12
XP_024551766.1	12
XP_024551767.1	4
XP_024551768.1	3
XP_024551769.1	3
XP_024551770.1	3
XP_024551771.1	6
XP_024551772.1	3
XP_024551773.1	3
XP_024551774.1	4
XP_024551775.1	4
XP_024551776.1	4
XP_024551777.1	4
XP_024551778.1	9
XP_024551779.1	3
XP_024551780.1	6
XP_024551781.1	3
XP_024551782.1	3
XP_024551783.1	3
XP_024551784.1	3
XP_024551785.1	5
XP_024551786.1	5
XP_024551787.1	10
XP_024551788.1	10
XP_024551789.1	6
XP_024551790.1	3
XP_024551791.1	4
XP_024551792.1	4
XP_024551793.1	3
XP_024551794.1	10
XP_024551795.1	3
XP_024551796.1	3
XP_024551797.1	4
XP_024551798.1	4
XP_024551799.1	4
XP_024551800.1	4
XP_024551801.1	3
XP_024551802.1	4
XP_024551803.1	3
XP_024551804.1	4
XP_024551805.1	4
XP_024551806.1	5
XP_024551807.1	3
XP_024551808.1	3
XP_024551809.1	3
XP_024551810.1	4
XP_024551811.1	3
XP_024551812.1	3
XP_024551813.1	4
XP_024551814.1	3
XP_024551815.1	3
XP_024551816.1	3
XP_024551817.1	3
XP_024551818.1	4
XP_024551819.1	6
XP_024551820.1	3
XP_024551821.1	4
XP_024551822.1	3
XP_024551823.1	3
XP_024551824.1	6
XP_024551825.1	6
XP_024551826.1	3
XP_024551827.1	3
XP_024551828.1	3
XP_024551829.1	3
XP_024551830.1	3
XP_024551831.1	3
XP_024551832.1	3
XP_024551833.1	3
XP_024551834.1	3
XP_024551835.1	3
XP_024551836.1	3
XP_024551837.1	3
XP_024551838.1	3
XP_024551839.1	4
XP_024551840.1	4
XP_024551841.1	12
XP_024551842.1	12
XP_024551843.1	4
XP_024551844.1	6
XP_024551845.1	3
XP_024551846.1	10
XP_024551847.1	10
XP_024551848.1	6
XP_024551849.1	6
XP_024551850.1	3
XP_024551851.1	3
XP_024551852.1	3
XP_024551853.1	3
XP_024551854.1	3
XP_024551855.1	4
XP_024551856.1	3
XP_024551857.1	4
XP_024551858.1	3
XP_024551859.1	3
XP_024551860.1	3
XP_024551861.1	6
XP_024551862.1	4
XP_024551863.1	3
XP_024551864.1	3
XP_024551865.1	10
XP_024551866.1	10
XP_024551867.1	4
XP_024551868.1	3
XP_024551869.1	4
XP_024551870.1	12
XP_024551871.1	4
XP_024551872.1	4
XP_024551873.1	4
XP_024551874.1	4
XP_024551875.1	6
XP_024551876.1	3
XP_024551877.1	4
XP_024551878.1	4
XP_024551879.1	10
XP_024551880.1	9
XP_024551881.1	3
XP_024551882.1	3
XP_024551883.1	3
XP_024551884.1	4
XP_024551885.1	3
XP_024551886.1	10
XP_024551887.1	3
XP_024551888.1	3
XP_024551889.1	10
XP_024551890.1	3
XP_024551891.1	3
XP_024551892.1	3
XP_024551893.1	3
XP_024551894.1	3
XP_024551895.1	4
XP_024551896.1	4
XP_024551897.1	6
XP_024551898.1	3
XP_024551899.1	10
XP_024551900.1	3
XP_024551901.1	6
XP_024551902.1	4
XP_024551903.1	3
XP_024551904.1	3
XP_024551905.1	3
XP_024551906.1	4
XP_024551907.1	4
XP_024551908.1	8
XP_024551909.1	8
XP_024551910.1	3
XP_024551911.1	3
XP_024551912.1	3
XP_024551913.1	4
XP_024551914.1	3
XP_024551915.1	10
XP_024551916.1	4
XP_024551917.1	3
XP_024551918.1	3
XP_024551919.1	3
XP_024551920.1	3
XP_024551921.1	4
XP_024551922.1	4
XP_024551923.1	4
XP_024551924.1	4
XP_024551925.1	10
XP_024551926.1	10
XP_024551927.1	9
XP_024551928.1	9
XP_024551929.1	9
XP_024551930.1	3
XP_024551931.1	3
XP_024551932.1	3
XP_024551933.1	3
XP_024551934.1	3
XP_024551935.1	3
XP_024551936.1	3
XP_024551937.1	6
XP_024551938.1	6
XP_024551939.1	7
XP_024551940.1	6
XP_024551941.1	6
XP_024551942.1	9
XP_024551943.1	6
XP_024551944.1	4
XP_024551945.1	3
XP_024551946.1	4
XP_024551947.1	3
XP_024551948.1	4
XP_024551949.1	6
XP_024551950.1	4
XP_024551951.1	3
XP_024551952.1	3
XP_024551953.1	4
XP_024551954.1	6
XP_024551955.1	6
XP_024551956.1	3
XP_024551957.1	12
XP_024551958.1	4
XP_024551959.1	3
XP_024551960.1	4
XP_024551961.1	3
XP_024551962.1	3
XP_024551963.1	10
XP_024551964.1	9
XP_024551965.1	12
XP_024551966.1	10
XP_024551967.1	4
XP_024551968.1	4
XP_024551969.1	3
XP_024551970.1	4
XP_024551971.1	4
XP_024551972.1	6
XP_024551973.1	5
XP_024551974.1	6
XP_024551975.1	4
XP_024551976.1	4
XP_024551977.1	3
XP_024551978.1	6
XP_024551979.1	4
XP_024551980.1	4
XP_024551981.1	3
XP_024551982.1	10
XP_024551983.1	6
XP_024551984.1	6
XP_024551985.1	4
XP_024551986.1	4
XP_024551987.1	9
XP_024551988.1	4
XP_024551989.1	4
XP_024551990.1	6
XP_024551991.1	3
XP_024551992.1	3
XP_024551993.1	4
XP_024551994.1	3
XP_024551995.1	4
XP_024551996.1	9
XP_024551997.1	3
XP_024551998.1	3
XP_024551999.1	3
XP_024552000.1	3
XP_024552001.1	3
XP_024552002.1	3
XP_024552003.1	10
XP_024552004.1	11
XP_024552005.1	10
XP_024552006.1	10
XP_024552007.1	4
XP_024552008.1	6
XP_024552009.1	3
XP_024552010.1	3
XP_024552011.1	3
XP_024552012.1	4
XP_024552013.1	3
XP_024552014.1	5
XP_024552015.1	3
XP_024552016.1	3
XP_024552017.1	6
XP_024552018.1	6
XP_024552019.1	6
XP_024552020.1	3
XP_024552021.1	10
XP_024552022.1	3
XP_024552023.1	3
XP_024552024.1	3
XP_024552025.1	3
XP_024552026.1	3
XP_024552027.1	6
XP_024552028.1	6
XP_024552029.1	9
XP_024552030.1	4
XP_024552031.1	3
XP_024552032.1	9
XP_024552033.1	3
XP_024552034.1	3
XP_024552035.1	6
XP_024552036.1	4
XP_024552037.1	10
XP_024552038.1	10
XP_024552039.1	10
XP_024552040.1	4
XP_024552041.1	12
XP_024552042.1	4
XP_024552043.1	4
XP_024552044.1	4
XP_024552045.1	3
XP_024552046.1	3
XP_024552047.1	3
XP_024552048.1	4
XP_024552049.1	3
XP_024552050.1	3
XP_024552051.1	3
XP_024552052.1	10
XP_024552053.1	3
XP_024552054.1	5
XP_024552055.1	3
XP_024552056.1	3
XP_024552057.1	3
XP_024552058.1	3
XP_024552059.1	3
XP_024552060.1	3
XP_024552061.1	3
XP_024552062.1	6
XP_024552063.1	3
XP_024552064.1	10
XP_024552065.1	6
XP_024552066.1	3
XP_024552067.1	9
XP_024552068.1	3
XP_024552069.1	3
XP_024552070.1	4
XP_024552071.1	4
XP_024552072.1	3
XP_024552073.1	10
XP_024552074.1	3
XP_024552075.1	3
XP_024552076.1	10
XP_024552077.1	3
XP_024552078.1	3
XP_024552079.1	3
XP_024552080.1	4
XP_024552081.1	4
XP_024552082.1	3
XP_024552083.1	4
XP_024552084.1	3
XP_024552085.1	4
XP_024552086.1	3
XP_024552087.1	3
XP_024552088.1	3
XP_024552089.1	10
XP_024552090.1	3
XP_024552091.1	4
XP_024552092.1	4
XP_024552093.1	4
XP_024552094.1	3
XP_024552095.1	3
XP_024552096.1	6
XP_024552097.1	6
XP_024552098.1	12
XP_024552099.1	6
XP_024552100.1	4
XP_024552101.1	3
XP_024552102.1	3
XP_024552103.1	3
XP_024552104.1	10
XP_024552105.1	10
XP_024552106.1	3
XP_024552107.1	3
XP_024552108.1	6
XP_024552109.1	4
XP_024552110.1	4
XP_024552111.1	3
XP_024552112.1	3
XP_024552113.1	4
XP_024552114.1	6
XP_024552115.1	4
XP_024552116.1	4
XP_024552117.1	5
XP_024552118.1	12
XP_024552119.1	9
XP_024552120.1	5
XP_024552121.1	10
XP_024552122.1	9
XP_024552123.1	4
XP_024552124.1	3
XP_024552125.1	3
XP_024552126.1	3
XP_024552127.1	4
XP_024552128.1	10
XP_024552129.1	10
XP_024552130.1	10
XP_024552131.1	3
XP_024552132.1	3
XP_024552133.1	6
XP_024552134.1	10
XP_024552135.1	10
XP_024552136.1	10
XP_024552137.1	3
XP_024552138.1	3
XP_024552139.1	3
XP_024552140.1	3
XP_024552141.1	10
XP_024552142.1	6
XP_024552143.1	3
XP_024552144.1	10
XP_024552145.1	6
XP_024552146.1	3
XP_024552147.1	4
XP_024552148.1	3
XP_024552149.1	4
XP_024552150.1	3
XP_024552151.1	3
XP_024552152.1	4
XP_024552153.1	3
XP_024552154.1	6
XP_024552155.1	3
XP_024552156.1	3
XP_024552157.1	10
XP_024552158.1	4
XP_024552159.1	10
XP_024552160.1	6
XP_024552161.1	9
XP_024552162.1	9
XP_024552163.1	10
XP_024552164.1	3
XP_024552165.1	4
XP_024552166.1	4
XP_024552167.1	3
XP_024552168.1	3
XP_024552169.1	3
XP_024552170.1	3
XP_024552171.1	3
XP_024552172.1	3
XP_024552173.1	6
XP_024552174.1	3
XP_024552175.1	4
XP_024552176.1	4
XP_024552177.1	3
XP_024552178.1	4
XP_024552179.1	6
XP_024552180.1	6
XP_024552181.1	5
XP_024552182.1	4
XP_024552183.1	4
XP_024552184.1	4
XP_024552185.1	3
XP_024552186.1	10
XP_024552187.1	11
XP_024552188.1	5
XP_024552189.1	3
XP_024552190.1	9
XP_024552191.1	3
XP_024552192.1	10
XP_024552193.1	4
XP_024552194.1	3
XP_024552195.1	5
XP_024552196.1	10
XP_024552197.1	4
XP_024552198.1	6
XP_024552199.1	11
XP_024552200.1	3
XP_024552201.1	6
XP_024552202.1	6
XP_024552203.1	3
XP_024552204.1	3
XP_024552205.1	4
XP_024552206.1	4
XP_024552207.1	3
XP_024552208.1	4
XP_024552209.1	4
XP_024552210.1	3
XP_024552211.1	3
XP_024552212.1	4
XP_024552213.1	10
XP_024552214.1	10
XP_024552215.1	9
XP_024552216.1	3
XP_024552217.1	3
XP_024552218.1	4
XP_024552219.1	4
XP_024552220.1	3
XP_024552221.1	4
XP_024552222.1	5
XP_024552223.1	3
XP_024552224.1	3
XP_024552225.1	3
XP_024552226.1	4
XP_024552227.1	3
XP_024552228.1	3
XP_024552229.1	9
XP_024552230.1	9
XP_024552231.1	9
XP_024552232.1	4
XP_024552233.1	3
XP_024552234.1	8
XP_024552235.1	3
XP_024552236.1	3
XP_024552237.1	4
XP_024552238.1	3
XP_024552239.1	6
